N,P,K,temperature,humidity,ph,rainfall,label
46,112,116,25.766749865707283,65.07354667046907,9.33524690767149,167.23198058042675,cotton
117,70,140,26.011452135800795,64.53664584168664,8.262281219020473,66.52450749921528,cotton
131,18,193,16.824606602547295,49.0484273693614,6.290635334108249,105.47297551853592,cotton
65,42,135,39.966904212894924,48.585712637033375,7.233742636056193,253.5134661336291,cotton
60,25,45,36.80845557968219,52.71394936217132,9.834157986095644,47.52021927670473,cotton
83,75,77,36.28134182274177,73.1463205027583,4.594998980658997,146.58427439128062,cotton
74,129,193,28.91993523166247,40.96179153274266,8.179030133284444,165.33760412324088,cotton
32,105,118,33.18493062662843,80.69088976213334,5.590259171614572,153.83987317053771,cotton
7,52,36,15.342893182513887,61.415691765380544,7.611365095303435,225.35888366514732,cotton
50,126,6,31.987035168734472,72.27063689253062,6.177280208713573,150.462673728308,cotton
15,8,104,17.040555640872938,65.3322143545377,4.7696574028964465,234.23135756138117,cotton
2,94,48,17.870897514266318,32.17291340815553,4.627751603764805,222.55562588447663,cotton
5,37,112,37.622484722223795,53.51411981191035,5.235831097611379,261.9093165442459,cotton
76,83,5,17.050005517603502,64.57101126061146,4.649558768268212,54.33900461692202,cotton
12,32,118,32.5056155439344,49.017023182238745,7.225643783920499,51.41572844900996,cotton
45,115,180,38.59328593271994,70.88466943941556,6.760626262621837,272.1360002198937,cotton
31,100,91,20.603277294145833,36.91158768446749,4.8309707651746265,42.2246591675272,cotton
138,64,89,24.473298795269958,79.8458488249688,6.309076464394142,122.87507093890926,cotton
101,48,103,36.17220713002661,45.406986177560896,5.946514705693193,235.9692151360252,jute
67,80,49,37.974477973921445,79.824953699726,8.814948007201629,112.38001222172959,jute
2,17,31,33.02812853112481,25.676415974660706,9.820345347389466,109.40032048773399,jute
52,87,132,36.61806009094868,84.80269866281424,7.814899635114804,282.91284554028755,jute
89,135,155,30.840210473489993,54.87311278878301,6.438033075091126,200.90989333299044,jute
45,55,42,18.13096613393949,71.09146176327606,4.81608184399639,262.18598751536774,jute
139,79,103,30.25181087701949,33.458946862829485,4.851565301655858,27.44943880119203,jute
109,106,193,20.806509773217975,87.82131736443614,9.08052839931706,48.84810007939166,jute
50,30,177,20.762889502676245,43.37354993559612,7.446102832096677,192.89111157762312,jute
72,73,130,18.55038922182009,92.05033054724258,4.606520975180979,177.95548150272398,jute
104,46,118,39.96067948781344,30.21982491678981,5.920721810496159,215.18703662264696,jute
100,51,55,38.48802033279555,79.52122697103391,7.423773582095884,184.1716061778566,jute
22,61,24,21.67432242256699,52.825064953532866,9.126838082608577,248.25916368323314,jute
30,107,11,34.81064606518211,85.9538625892652,7.718684008055692,126.59283956326883,jute
82,136,161,35.85574364512483,76.87525521103225,4.93020504782014,188.14823382106587,jute
102,28,40,29.17958724717929,43.42620425906129,5.228314397865204,282.6490933047505,jute
34,9,132,16.85718958200879,31.740876656768762,8.210596236507234,256.49382664690324,jute
23,120,85,19.755527798878607,91.58207550927315,8.793481370237139,39.570324454500046,jute
81,53,6,39.04599032963617,35.34516508823495,5.399615312224123,100.96763456945575,jute
17,13,110,17.3664513712645,98.86799590313905,5.683879393073783,226.5134319392895,jute
1,77,132,28.660378680489465,96.91230821050866,6.4711162946818686,50.13170276771915,jute
113,25,57,34.61234977693434,93.77197360028735,6.1518324312428705,94.91565456376392,jute
54,110,33,26.086931634981518,50.68962050239298,9.684123161486772,212.27778922988495,jute
98,52,94,28.002490184844383,80.01588204947895,9.800116433768217,210.3919324194606,jute
120,46,65,39.435557605214555,47.982633480787236,7.36129858531862,102.22664262117227,jute
15,99,195,16.872726765465764,56.32647120262975,6.041343327112294,103.35670731325301,jute
32,9,203,18.031298071535552,59.37230928785712,7.104530118128569,250.97217103969643,jute
91,117,200,39.97381438410354,15.33138653169874,6.259163472627063,209.36001407515394,jute
91,117,83,35.682706673023496,74.96094242637402,7.076742206911693,217.11768916727144,jute
139,30,32,15.948291613218396,45.03111222842517,6.760123499660446,219.15562203786246,jute
117,94,28,25.61936084872406,74.29168224456649,8.888027335013248,99.11192282951917,jute
19,42,189,33.945621536601486,65.50935246338847,6.332125549503144,280.89675132750745,jute
1,93,13,18.876312871936072,28.500816338400483,7.4373230225330325,50.83676747753368,jute
43,15,129,27.262499549551034,20.001535203429718,5.005207238881789,48.35011038745697,jute
69,22,17,30.16816572240897,91.88510732328476,5.792887813091669,287.5315894261688,jute
139,91,172,19.09908087927344,89.9031574737055,5.870232814876785,281.2333094916906,jute
29,34,81,17.22076607051101,58.16954455620526,7.197620693016,153.83250892632026,jute
41,11,93,18.9025710599375,19.113719158069713,5.33043582376934,142.35647675642005,jute
4,31,137,29.162568823092396,42.991291851982915,9.567292721952997,221.74468601648928,jute
136,38,196,38.83874085464768,94.91432988774639,9.861380092127565,241.53413555172935,jute
122,62,183,31.20899822911889,75.16265202531089,6.889048591223384,138.75716219481498,jute
32,71,181,30.301934826039552,26.902748801107357,9.54079564345886,158.49879370826199,jute
20,7,170,20.141081660325433,72.8910323753069,6.563628499192278,21.166415159684735,jute
28,113,70,17.425758947044933,40.52862129674233,8.227682530747208,210.97941525456676,jute
103,25,72,20.99252985921879,52.22064903929859,8.650871200219314,126.03631230206133,jute
4,81,164,16.251671216766706,37.50799668402266,5.569124369659343,282.69629549716984,jute
32,87,86,32.005548133447654,83.1437129718473,7.791995579655739,81.68294409990142,jute
8,126,73,18.144954517198887,95.76324486492608,9.850830482978699,185.36264954819978,jute
139,6,197,30.60491274880925,46.71950117573338,9.221216053618692,27.62244246056757,jute
111,56,153,34.060278498677974,27.878650740611192,7.657955568632859,289.8038360979088,jute
131,104,201,21.015175279492787,18.078000402309783,9.434579198644169,96.28315596934182,coffee
27,39,137,31.5420895838833,38.67930137476034,7.143138133386192,148.42927419376653,coffee
9,78,140,25.022834342656182,84.22753886611808,9.043662697304198,236.04667173099062,coffee
60,86,126,36.2315176574925,30.026121920149933,9.157582929533834,46.13355736685374,coffee
70,22,19,17.25233041124468,63.23019938921085,8.840325060077552,36.03906407669527,coffee
80,94,197,25.112444272669123,47.73381078338629,4.570372320971384,260.98019582221366,coffee
34,137,62,21.78455651936603,53.40854748843416,4.544226058795038,214.4701390718822,coffee
40,66,181,23.660280667199522,16.53060544155322,8.8910088343085,157.66070721340344,coffee
101,78,148,39.66173496222216,25.235108829701726,9.275839499572228,256.05761490259863,coffee
77,82,94,27.131555274653174,38.03178435181878,9.234151279148875,34.31652567688578,coffee
72,140,47,24.453804146728643,60.90232188637058,6.950497779236488,242.574192629974,coffee
89,91,189,31.71255382073477,44.345282299392856,5.450619697863589,104.24577728100822,coffee
96,139,130,28.373875689751717,45.36977595992386,5.3328557939399,177.30657929519822,coffee
99,87,19,32.545744603476784,42.385670214964485,7.632900528814444,170.00575483981004,coffee
0,91,43,28.614050756597564,36.70806975458615,9.381442543867884,71.12883961269405,coffee
48,22,37,37.582211308155614,15.537539508522325,5.71616698587496,251.07377252391683,coffee
11,12,175,22.607645780520038,49.51367724697043,4.895114708463022,140.1046159432335,coffee
103,91,189,23.442073171494147,28.69389410404096,9.171404842200738,114.11233186741411,coffee
51,7,187,25.245429097781347,40.836634001651056,7.361311234151187,228.49554658627656,coffee
114,139,131,34.59072136285031,49.0165194511088,9.59940675822869,95.34145364247287,coffee
38,143,191,32.73990553639591,93.67296548812358,9.51717660087512,124.51906455029555,coffee
111,38,48,30.46716820973158,65.2514337556006,5.628715039948391,99.2698203767373,coffee
78,108,137,25.450559564062587,72.41714515218523,8.282720769111444,183.96176791425634,coffee
7,43,162,37.146432011232285,24.80332715341428,9.89526929141958,278.65600552204,coffee
87,107,178,22.260089256369618,51.8975870056905,9.416529932228906,209.2899692618313,coffee
43,6,180,30.580885615897827,80.21919482583814,8.014658487563402,207.5212951410546,coffee
63,41,35,31.12646463513016,94.68723175826052,7.100110825641476,199.4660295985553,coffee
16,142,50,37.36523341741271,77.77827994296709,6.32252501430333,60.77266700123497,coffee
79,48,8,15.194077444388013,57.067984292488426,6.578860408221039,158.36997819751997,coffee
16,87,31,33.271015809799934,94.34337834939926,8.636847174336808,201.13035031747148,coffee
104,34,120,25.847695121996377,23.16113838503969,8.983077531697425,69.32700710002413,coffee
19,136,25,24.897022546365402,36.21307023981675,9.257835048891478,210.822221242981,coffee
42,64,172,27.136988467509397,25.927747280238542,8.123049143274908,129.02465776435727,coffee
138,61,163,32.56222459682404,68.65057052872154,8.519195460256912,64.22039311178577,coffee
64,64,48,28.195430587350312,54.008165557224125,9.392424305093895,270.04441573782503,coffee
54,119,60,36.99469533289681,89.89869715076185,4.669803227232103,109.30241647844905,coffee
51,31,122,32.49043734678377,28.930312524567942,9.269508712138624,248.8516023245146,coffee
62,27,157,38.03384643041415,15.814603291077981,8.372637603232736,146.75918073155836,coffee
32,83,37,29.986330141850992,81.15520883788578,6.785262778583689,120.2442259269404,coffee
131,92,30,27.633315950797787,46.07053878238246,7.375604023740197,198.94831848815582,coffee
89,142,199,26.729357975311753,16.776082289902817,9.467047281930027,174.43226858483695,coffee
4,126,83,22.02200607399745,51.60887004494364,8.484460061893419,108.25347989963028,coffee
30,7,32,17.276923765659273,92.62872936029773,9.38083582629854,145.1712664847944,coffee
58,95,69,34.19021890809566,38.70650147985445,4.84948415274041,258.46263274109447,coffee
70,103,197,22.322411083350616,89.72633514816975,5.243678119224983,92.53335288535546,coffee
0,144,71,25.558887057023234,44.16468449654448,8.189956978926928,102.96932075104955,coffee
14,76,143,39.0788842711833,89.83196065584065,4.677194643111239,257.2252436525564,coffee
86,92,178,39.712530271955806,92.85017840244222,6.257117585904859,57.495618899439265,coffee
18,72,97,26.905859439270632,72.75514921808282,5.9344478187371,75.24266308166227,coffee
20,55,199,30.24422511455215,85.65860154696574,7.4729203529201,261.296991446559,coffee
